user_id,GPA,attendance,num_extracurricular_activities
2821,3.4890366580662073,80,2
2822,3.060403027506294,95,2
2823,2.7874137376471073,86,0
2824,2.510183042874231,99,0
2825,3.1949928393856513,79,4
2826,2.897816443264022,78,2
2827,3.012944346888166,75,3
2828,2.923792086388211,80,3
2829,3.284649266741548,93,2
2830,3.8478646925915387,91,1
2831,3.905664801560903,96,3
2832,3.6701820699528005,76,2
2833,2.5368947802810977,76,1
2834,2.495661796153108,89,0
2835,3.153787648812155,94,3
2836,3.949252667228269,85,0
2837,3.103658412274991,96,1
2838,2.223639315443001,77,4
2839,3.730219774838785,88,4
2840,3.4935252389214497,80,2
2841,2.477621025495057,90,1
2842,3.259827866127602,77,2
2843,2.4492202625806567,97,1
2844,2.8504868457875503,84,4
2845,2.4736521720356057,86,1
2846,3.1935486763933905,80,3
2847,2.6063419476997067,93,4
2848,2.3361729509987867,86,1
2849,2.11919966788484,75,1
2850,3.263603755221661,86,4
2851,3.1931538818190957,79,0
2852,2.3892591395027507,98,0
2853,2.00557930383295,89,2
2854,2.2722489386183344,76,2
2855,2.6107409299436943,96,3
2856,3.046268608799294,97,4
2857,3.7711996704183743,92,1
2858,2.420594427192306,94,0
2859,2.4309949170853233,83,0
2860,3.6883407622445374,92,2
2861,3.0164682896465003,94,2
2862,3.38280641440392,91,1
2863,2.693488809185014,99,2
2864,3.6777637981585007,85,3
2865,2.8995572446172715,78,4
2866,3.8058572556653347,86,1
2867,2.8009705460327714,82,3
2868,3.617456247814698,77,2
2869,2.1113683849659437,75,4
2870,3.3656447122306252,82,0
2871,2.2830551184804087,85,0
2872,3.794232505372099,94,0
2873,3.929289218504496,94,2
2874,2.64252086607019,89,2
2875,3.125328072964665,98,3
2876,2.7995155179679214,90,3
2877,3.22583378757938,79,1
2878,2.7088915257026605,78,2
2879,3.6383053569590116,78,0
2880,2.062735093269991,91,0
2881,3.4826147875963476,88,4
2882,2.027668144644395,75,3
2883,3.9257784607755934,83,2
2884,2.081097000075839,86,1
2885,3.5900041099172117,82,1
2886,3.399215054264751,77,0
2887,3.72150238228371,81,3
2888,2.256951871186908,97,4
2889,2.7097434809970755,75,0
2890,2.1720294876559763,75,3
2891,2.576990721920703,88,1
2892,3.218691378724844,88,0
2893,3.939804000463091,81,2
2894,2.5085101453677456,81,4
2895,2.6813858962713795,79,2
2896,2.815750131766314,86,3
2897,2.0612979724230533,96,3
2898,3.376929519155788,78,1
2899,2.252565479973021,75,3
2900,3.756829650837985,75,3
2901,2.8295946156819642,77,3
2902,3.7483598231616027,94,1
2903,3.4694331092295907,92,3
2904,3.5577925845721348,77,4
2905,2.7515686029809117,79,3
2906,3.6257816070989977,88,3
2907,3.121807293545257,85,3
2908,2.338032319473471,83,1
2909,3.7846634353691986,95,0
2910,2.8140076205356976,76,1
2911,3.7956470432431866,97,3
2912,3.1516711285931027,78,4
2913,2.1027029625548304,84,4
2914,3.569728407726916,81,4
2915,2.051103783178199,93,1
2916,2.198310906591163,81,3
2917,2.6741035426856197,76,4
2918,3.2622807933793996,79,3
2919,2.8557363555698068,82,4
2920,2.7952090479848692,82,3
2921,2.8559313190109803,83,3
2922,2.2539455303374494,83,0
2923,3.398406932476174,93,0
2924,2.4022334012571998,77,2
2925,2.8700216404076677,80,1
2926,3.939716455709723,99,0
2927,3.855602957965841,92,2
2928,3.537009479303813,85,1
2929,3.771960721246552,86,2
2930,3.3709510550306545,84,2
2931,3.639412991319926,93,1
2932,2.496557319787979,77,4
2933,2.9095630901487906,81,4
2934,2.5743903004431896,87,2
2935,2.0759457925190175,77,3
2936,2.4806399801370262,93,3
2937,2.51276419705713,93,2
2938,3.369438689385901,77,0
2939,2.6853601371050067,79,0
2940,2.43195375979759,87,3
2941,2.025873417234145,83,0
2942,2.8001787563040876,95,2
2943,3.5417633952989576,93,0
2944,3.25469409583984,86,3
2945,3.795124659516473,76,4
2946,3.1476705360062414,94,3
2947,2.095663464558217,90,4
2948,2.8714235744492056,96,3
2949,2.839438444831493,75,0
2950,3.6987872684630023,98,0
2951,3.3135376736061337,98,3
2952,2.531703564310754,82,4
2953,3.402509827526014,96,2
2954,3.662796206123094,89,0
2955,2.1142192023528743,89,3
2956,3.442941662146448,78,2
2957,3.590100431796743,92,3
2958,2.7227537305272422,96,0
2959,3.9025363308628087,76,1
2960,3.6643717059859333,99,4
2961,2.5261958203040247,99,4
2962,2.786674408985207,76,0
2963,3.8164229770303386,95,4
2964,3.664932619978482,75,3
2965,3.6141167280420294,98,2
2966,3.9425191204617773,99,2
2967,2.14882090199104,87,2
2968,2.125272966126092,87,3
2969,2.8700188654016423,78,3
2970,3.8253965435622197,87,1
2971,3.0670573432385724,88,4
2972,3.8672655655169588,79,2
2973,2.31062979565884,95,0
2974,3.4744405000650014,84,3
2975,2.6449819315492116,89,0
2976,3.354384837225985,88,3
2977,2.8565709137430746,91,0
2978,2.60763485817981,76,4
2979,3.7107419499291825,76,2
2980,2.7793475555006526,90,4
2981,2.4565310460128815,99,0
2982,2.302213278013168,81,3
2983,2.354314870624658,76,3
2984,3.0447753043931236,96,0
2985,2.108134171395359,94,3
2986,2.151173974998473,94,3
2987,2.903051200481636,84,2
2988,3.401719437109861,75,2
2989,3.3782568822143455,83,4
2990,3.799034631451497,93,1
2991,3.012333590100289,96,3
2992,2.436022090349298,91,1
2993,3.600992349896936,95,3
2994,2.2950572423365148,76,1
2995,3.347190854353369,90,2
2996,3.397666009860024,97,0
2997,2.3866783896179493,98,4
2998,2.1095625823314723,85,4
2999,2.3754199032571615,84,2
3000,3.5870600223014035,84,4
3001,3.668881989941089,95,2
3002,2.523898027164683,99,0
3003,3.039416920905167,96,4
3004,2.1127451877867243,77,3
3005,2.3877923389010283,89,4
3006,3.1336243969315785,93,1
3007,2.4655370700056696,78,4
3008,2.1018740705999504,89,1
3009,3.7789694505402434,97,3
3010,2.46483467069079,96,1
3011,3.5533254692774934,78,3
3012,2.844817168011656,96,0
3013,3.4115358197811885,93,4
3014,2.7125982455425257,83,1
3015,3.205373579415675,85,0
3016,3.313146109170889,82,0
3017,2.247247749857263,75,1
3018,3.7677789935389585,96,4
3019,2.7058227586113874,89,2
3020,3.574544450062964,76,0
3021,3.104858827619161,89,0
3022,2.3661936311229397,89,1
3023,2.710559955767362,85,3
3024,2.170554205667841,92,3
3025,2.5429208826037,84,2
3026,2.4142556769011105,97,2
3027,2.5476139623169507,93,4
3028,3.606206323842663,91,2
3029,2.160082614713433,84,3
3030,3.2640310450247707,99,3
3031,2.707401874037344,96,4
3032,2.9675366076289134,91,1
3033,2.425627403144641,99,0
3034,3.9070743056237793,89,1
3035,3.3272780931148485,77,4
3036,2.4037400315559263,83,1
3037,2.980854571320461,76,3
3038,2.310657506891566,75,4
3039,3.8190230363607167,97,4
3040,2.9418691773606747,84,2
3041,2.147853352635849,76,1
3042,2.3017158542088527,88,3
3043,2.995730405019805,93,0
3044,2.3931339085994643,81,3
3045,3.422196506335513,75,0
3046,2.8517092258583134,82,2
3047,3.1287334236288493,81,1
3048,3.2363412785869983,88,3
3049,3.896090739420486,77,0
3050,3.867135398292679,86,2
3051,2.7517429507748066,88,3
3052,3.791606628192266,95,0
3053,3.98795405331353,85,1
3054,3.7597153394776908,92,0
3055,2.1016496651020846,76,3
3056,2.6542868127460624,83,3
3057,2.219319355278514,76,4
3058,3.3679468313217122,89,0
3059,2.699110841005615,83,3
3060,2.3770830123113633,85,3
3061,2.414450698154302,95,2
3062,2.75027236941676,75,1
3063,3.191112419008615,94,3
3064,3.3618936689126597,94,3
3065,2.043476092476009,83,0
3066,3.962416129370939,90,0
3067,2.0814986422721162,93,3
3068,3.960312967894657,82,4
3069,2.5377680998996675,84,1
3070,3.784539577254006,89,0
3071,3.7603144079184663,89,3
3072,2.9681659827113407,92,3
3073,3.5022641197273945,93,2
3074,3.3291755659040136,98,4
3075,3.6438246204832647,87,1
3076,3.112118745029541,88,0
3077,2.673138742701597,86,3
3078,2.8350230224770425,81,3
3079,2.2787390712301034,81,1
3080,2.5739352090735457,78,0
3081,3.9347921845952722,90,3
3082,2.8585605527717064,78,3
3083,3.4270033612143807,89,1
3084,2.621638541856952,77,1
3085,3.439061757458296,86,2
3086,2.9536397906944276,86,4
3087,3.5776747986354414,91,2
3088,2.7984660304676465,78,4
3089,3.9288218205026713,85,4
3090,2.3683945117150533,75,0
3091,3.0109374746764583,82,2
3092,2.328606085577699,97,0
3093,2.5263781326956622,88,1
3094,3.0385494918119367,85,1
3095,2.3504176422749343,96,4
3096,2.2165108437161067,83,3
3097,3.6946780331384037,84,4
3098,2.731070560319265,83,4
3099,3.423009117716197,78,0
3100,2.9590259273662536,96,4
3101,3.4922954750882296,91,1
3102,2.523655690589237,82,2
3103,2.197961798145115,80,4
3104,3.044890670671782,86,1
3105,3.269602541650981,94,4
3106,3.897876004676486,83,3
3107,3.546408588999886,82,1
3108,3.749003555077141,94,4
3109,3.4598353755617115,94,3
3110,3.9896018636605164,78,0
3111,3.4813700109117924,75,1
3112,3.3065811672119567,85,3
3113,2.6335025381089547,77,1
3114,2.4938672167253184,83,1
3115,2.558146070371926,85,0
3116,2.054130203391634,77,4
3117,2.468569938399913,90,0
3118,2.570840849117822,80,1
3119,2.1711874474900483,95,0
3120,2.0231909285419722,83,3
3121,3.005522469464368,92,4
3122,2.3621933402153004,94,4
3123,2.4651317527342553,93,4
3124,3.9617998047528076,88,1
3125,2.296813571571118,98,1
3126,2.099805883712932,77,4
3127,3.650271674980103,87,0
3128,2.5413136726805843,81,4
3129,3.0093090844430592,86,1
3130,3.6670627535132247,75,0
3131,3.0135095864178396,83,2
3132,3.785882443826389,75,0
3133,3.3275294672628,85,1
3134,3.2327885993367826,78,0
3135,3.5131719272431194,93,3
3136,2.4377373977467243,98,1
3137,2.3436802051981944,80,4
3138,3.6807025197467196,97,1
3139,3.8002462670251287,76,0
3140,2.321080443621602,96,2
3141,3.062287344458081,77,4
3142,2.338904792775061,81,0
3143,2.0607356554803573,87,0
3144,3.0004233494285604,82,0
3145,3.202770170423161,98,0
3146,2.938208966650893,91,2
3147,3.5630281475287933,83,1
3148,2.4619606559598584,95,2
3149,3.8408464413004024,80,1
3150,3.1263326944825316,76,4
3151,3.0648499411757495,83,0
3152,2.9050819260014515,91,0
3153,2.4301924816095912,86,0
3154,2.566387792118091,80,3
3155,3.1054093850635605,85,0
3156,3.483806013863825,75,3
3157,2.2815789665056387,77,2
3158,3.0452316270858417,84,1
3159,2.0603477501780834,95,3
3160,2.3665890612790976,94,2
3161,3.607308491502248,84,4
3162,2.5525945032414814,93,1
3163,2.565782545646243,85,3
3164,3.0620246358713876,91,2
3165,2.7424512426742647,94,4
3166,3.6825440870574435,82,1
3167,2.907949801392645,89,3
3168,3.7119517602088496,87,1
3169,2.017864898483047,82,1
3170,3.6169596198922314,97,4
3171,2.0580670301601,93,3
3172,3.7390609265547354,75,4
3173,3.903261203636341,95,4
3174,3.7725817786866083,98,1
3175,3.78177334938799,83,0
3176,3.106936125970734,81,0
3177,3.89353531363398,98,4
3178,2.241011667374027,75,3
3179,2.224020212117103,92,1
3180,2.551662224783733,91,4
3181,3.0926218568762316,78,3
3182,2.3361621544792186,77,0
3183,3.7568534506068225,77,4
3184,2.5210543802425383,95,2
3185,3.8294259152845758,75,4
3186,2.572254067940912,81,3
3187,2.27706355275717,77,3
3188,3.485886771236421,91,4
3189,2.102132697538737,76,2
3190,3.5572733051278798,93,0
3191,3.8690471183231336,90,2
3192,2.4622677462513867,86,2
3193,3.6270780156913274,78,3
3194,3.83646585902878,90,4
3195,2.6467216400976747,87,2
3196,3.5581201828369657,94,4
3197,2.199228498199668,83,2
3198,3.731550904975706,95,1
3199,2.9302930313376354,75,3
3200,2.495601866914316,75,2
3201,3.0526982121622397,75,1
3202,2.514814600742249,98,3
3203,3.59539674422573,79,3
3204,2.6435806279056693,76,4
3205,2.1462192111586003,91,2
3206,2.0701090544865743,99,4
3207,2.520133367052101,99,2
3208,3.06422237944836,92,1
3209,3.270036034606765,86,2
3210,3.0123139919383264,89,1
3211,3.397195454080012,77,2
3212,3.3622346133097243,88,1
3213,3.148261528741494,95,4
3214,3.3637715667016064,76,2
3215,3.723632754973548,76,4
3216,2.0805936824065876,84,3
3217,3.6656950496915184,98,0
3218,2.7120023295344984,90,2
3219,2.611104798132861,85,1
3220,3.7262587822916777,93,4
3221,3.2137649456655732,75,1
3222,2.1171498155195314,86,4
3223,2.3812463634085326,75,0
3224,3.870988925827411,81,3
3225,2.8249937925112807,91,0
3226,2.545627227837289,93,1
3227,2.3957823691921503,99,2
3228,3.113313209348587,97,3
3229,3.9362889652612987,88,4
3230,2.2684678425548936,88,3
3231,2.4785277845579925,93,2
3232,2.9910962363898204,90,2
3233,2.4305567474527967,81,1
3234,3.9989167381938895,98,0
3235,2.818693281274723,85,4
3236,2.8811069691966353,75,3
3237,2.438397411926017,95,2
3238,3.591642254094455,99,0
3239,2.930344772287624,85,1
3240,3.2968450700364835,77,1
3241,2.348391175163467,94,4
3242,2.258642834502284,99,0
3243,3.1216193053668446,80,1
3244,2.3559660718531967,81,4
3245,3.0304849992640825,97,2
3246,3.9984125948459113,78,3
3247,2.883519729535984,85,4
3248,2.0499252308245373,92,0
3249,3.268603018150216,88,2
3250,2.517792927949733,86,3
3251,3.8813873329989397,89,0
3252,2.467533007084752,96,1
3253,3.8653117618068853,80,0
3254,2.036550729872001,87,3
3255,3.956766020603077,99,3
3256,2.546886776808063,77,0
3257,3.5632649275611157,77,3
3258,2.9326391313527265,97,0
3259,2.7409489713277644,88,2
3260,3.915996368928112,92,3
3261,3.883662322776371,84,3
3262,3.2080151604480234,75,2
3263,3.87855346283565,97,2
3264,3.577284921217619,97,4
3265,2.726675751437181,75,1
3266,3.792000267090382,94,0
3267,2.7174578464095878,82,3
3268,3.892356376882999,82,3
3269,3.031852663336821,89,2
3270,3.477491558220952,86,0
3271,3.2740328014135613,97,1
3272,3.467118889164021,77,0
3273,2.361095557808402,94,4
3274,3.7784631177092107,79,2
3275,3.644718701724993,95,2
3276,3.2619086538517426,75,1
3277,2.4237025785366226,77,4
3278,3.146029909127484,96,4
3279,2.8721595927640013,87,3
3280,2.03598308358299,77,0
3281,3.8463439504013683,93,2
3282,3.5383333244211035,79,3
3283,3.79524216549855,87,1
3284,3.2062553949003822,79,1
3285,2.664734286797196,82,2
3286,2.8791879221052032,79,1
3287,3.65854867243756,88,0
3288,2.398756991279894,80,4
3289,2.3029624358338996,92,3
3290,2.200871018625576,78,2
3291,2.198913303110629,89,3
3292,2.9732058196776125,88,4
3293,3.472466277612275,90,1
3294,3.780793216070675,75,3
3295,3.1358099623684055,84,0
3296,2.992431490598178,91,1
3297,2.7744114857981748,81,1
3298,2.6013465921232086,92,0
3299,2.0670679092703637,90,3
3300,3.4617602227705273,83,1
3301,2.14163123845523,88,4
3302,3.5161669631766417,86,0
3303,3.4275153357882155,90,1
3304,3.974979665261903,98,1
3305,2.039958327582477,95,0
3306,2.485700502404961,91,1
3307,2.1645559703306594,97,4
3308,3.865743585806336,90,0
3309,3.0279715440552755,99,2
3310,3.911380605765212,95,3
3311,2.3107025280165194,78,1
3312,2.659959208355885,97,0
3313,3.277803389270718,80,3
3314,2.550828184716864,98,3
3315,3.8436869996588365,80,2
3316,2.8775775569522835,83,2
3317,3.2275972993805544,81,4
3318,2.7019779027936304,78,3
3319,2.417697826696792,78,2
3320,3.5963584505319703,92,0
3321,3.5858569345371456,86,4
3322,3.6308180138443387,99,3
3323,2.6602123485475397,88,1
3324,3.708492213860083,78,0
3325,2.638064569569191,94,0
3326,2.7222821439113947,85,0
3327,2.5988721510621504,86,4
3328,2.8613560339648236,96,4
3329,2.053105035082315,79,1
3330,2.5012643175133356,86,1
3331,2.5105206491203513,78,2
3332,3.7039696417771926,93,1
3333,3.3883022269499365,96,2
3334,2.5255552177450813,78,0
3335,2.7253141884275163,96,3
3336,3.925318371324689,75,2
3337,3.193395182254367,75,0
3338,3.398673360371472,81,1
3339,3.942051337145984,77,0
3340,3.3191538598142687,75,0
3341,2.7999137346623373,83,0
3342,2.7660242820413377,82,3
3343,2.2240645074806524,84,3
3344,2.2019400415112633,92,2
3345,2.7557582589469725,88,2
3346,2.8385051645943933,77,2
3347,3.313868845953121,82,3
3348,2.9215060784982185,89,2
3349,3.4532295352795392,82,1
3350,2.2005932072961834,76,2
3351,2.6315359896091612,86,4
3352,3.807446741751967,79,0
3353,2.087610340888656,96,3
3354,3.31498424747056,80,0
3355,3.10825619858676,83,1
3356,2.1207328693965852,96,3
3357,2.263302057633681,91,1
3358,2.574193455021761,99,4
3359,2.204082273795527,93,3
3360,2.7397419113133488,98,2
3361,3.3405882837736414,94,0
3362,3.466537275021441,96,0
3363,2.7338146325370323,88,0
3364,3.764473246283582,99,1
3365,3.7490145398955885,77,3
3366,2.2869042426559965,93,0
3367,3.347680378068602,78,1
3368,2.534962771461905,87,4
3369,3.187662743885548,79,2
3370,2.7521418149849444,79,3
3371,3.136710280944067,93,2
3372,3.256014541837116,85,3
3373,2.301779333483398,90,0
3374,3.0056313041260365,90,4
3375,2.3285606371116083,93,2
3376,2.3609212543471476,82,3
3377,3.4899160718330395,77,4
3378,3.8276042920879574,77,1
3379,2.8825128382921394,95,2
3380,3.512612157290636,96,0
3381,3.1514276219841544,78,0
3382,3.7536470933678387,90,1
3383,3.8614744097312963,75,1
3384,3.672138758807644,76,2
3385,3.8464950243386635,98,1
3386,2.4997377423480778,85,2
3387,2.5783386095186467,77,4
3388,3.1734695404434894,88,3
3389,3.601012799069591,83,1
3390,2.170225179567784,79,4
3391,2.6418656675200993,84,1
3392,2.650037585428593,90,4
3393,3.737446686603221,94,4
3394,3.49001321890724,96,2
3395,3.301403995016111,83,0
3396,2.3727012746503178,90,4
3397,3.0480049526652357,80,2
3398,2.018436391235298,86,1
3399,2.4146478387147607,79,1
3400,3.6039215764165293,93,1
3401,3.3100570435848526,93,3
3402,3.094289681814292,86,3
3403,3.6865148584368646,86,3
3404,2.8835943063660094,97,1
3405,2.5602605515055084,96,1
3406,3.677301831695461,89,3
3407,2.6058695567515615,75,2
3408,3.711721872729852,76,1
3409,3.326391760096233,94,1
3410,3.262868642853288,97,2
3411,2.1594876392254228,93,0
3412,2.9548185114532854,84,0
3413,2.7467153182775794,75,3
3414,3.854336750727062,90,2
3415,2.02492886069723,90,2
3416,3.2060374904028413,86,3
3417,2.8242212204523733,87,3
3418,3.6097387043600966,98,1
3419,3.6685731860606583,87,0
3420,2.9283120639453966,84,2
3421,2.3194301242432407,91,2
3422,2.4088746950548723,80,4
3423,3.447900224961315,77,1
3424,3.6460296853750647,95,0
3425,2.733157452225118,79,0
3426,2.7325127672811202,83,4
3427,2.335769579553309,79,1
3428,3.3148031799695596,91,0
3429,2.2405835902350684,79,3
3430,3.4066126754937858,98,1
3431,3.196244760551735,79,0
3432,3.6211981719216024,92,3
3433,3.1970508796340527,99,4
3434,2.4146139970360982,76,0
3435,3.1571501139112543,77,1
3436,3.8097946303585997,86,2
3437,3.58474247546252,76,4
3438,2.3424435009225766,81,2
3439,2.1867130412124927,94,1
3440,3.9179826045956947,91,0
3441,3.4919018988005317,76,0
3442,3.654745003341691,84,1
3443,3.8005933543018484,92,1
3444,2.93385721262358,87,4
3445,3.7481480715161806,90,1
3446,2.2612563621571473,84,1
3447,2.677857929892696,90,0
3448,2.6829114801830847,85,4
3449,2.071524952726554,90,0
3450,2.3745694629973806,82,4
3451,3.457358768450977,87,2
3452,2.925297455400101,95,2
3453,3.1933400357284327,97,3
3454,3.230582260398552,80,1
3455,2.4217457462162435,86,0
3456,3.8530250969948447,85,4
3457,2.279779784927044,86,3
3458,2.0063999169773954,76,2
3459,2.527205072892695,94,3
3460,3.0132960342541697,81,0
3461,2.3356385799173704,89,3
3462,3.5467875555109103,81,3
3463,2.4195144504672625,81,2
3464,3.9087492592587285,90,3
3465,3.4195839884449173,87,3
3466,3.7108217736401325,88,4
3467,3.0964394331410023,96,2
3468,3.106799395308647,90,0
3469,3.9495720077703456,80,1
3470,2.234251058743312,78,0
3471,3.1617131733433004,76,2
3472,2.136144014622448,98,3
3473,3.9804106539201967,78,2
3474,3.261523479225857,88,1
3475,2.1657020256243147,87,1
3476,2.5720826319551433,92,2
3477,3.7820732439328895,78,3
3478,2.163019063874763,90,1
3479,2.5482789661663996,76,0
3480,3.0098786464756984,86,2
3481,3.965150747304575,91,2
3482,2.4165962791940387,88,0
3483,3.5847386753352035,77,1
3484,2.6857237816885355,94,1
3485,2.0185264268253666,92,0
3486,3.5643498606054154,82,4
3487,2.9797000400943974,97,1
3488,2.959819658108412,96,0
3489,3.3473173278690345,87,2
3490,3.3011619834242563,89,3
3491,3.3125471744815673,93,4
3492,2.6512522587552847,97,3
3493,3.1609532491422856,99,4
3494,3.755381150467576,83,3
3495,3.786193515161056,78,4
3496,2.8096596550970707,77,4
3497,2.4663794950684275,92,4
3498,2.1499496722006013,93,0
3499,3.7155146686155627,96,0
3500,2.3307943670505393,98,2
3501,2.634008146333207,96,2
3502,3.6237677167376763,86,3
3503,3.566948100192772,83,0
3504,2.8688277663714246,75,0
3505,3.387274461251759,87,0
3506,2.4772213684490216,88,2
3507,3.859777055196943,76,1
3508,3.9033783121367946,97,3
3509,3.8842940776593777,96,4
3510,3.246085031324312,82,2
3511,2.142970240593515,80,4
3512,3.2269899852654165,81,3
3513,2.843633168702478,94,0
3514,2.7903839754542297,85,3
3515,2.0559912473751565,99,0
3516,3.748092820215256,84,4
3517,3.71542337677519,87,2
3518,2.6477081906651483,93,3
3519,3.955284611015682,96,1
3520,2.271556540584179,92,3
3521,3.6703597461443986,80,3
3522,3.2435604338933053,85,1
3523,2.971499598530257,84,3
3524,3.9269972198159477,86,4
3525,3.166101843847776,83,4
3526,3.6674818365498285,80,3
3527,2.4644152978911267,81,0
3528,2.064495296189332,92,2
3529,2.4223662538195487,79,2
3530,3.9766804478933464,80,2
3531,3.12265201123875,93,2
3532,3.6837721634305147,84,0
3533,3.3699596519747033,78,0
3534,2.308886850528407,88,0
3535,2.2273618312044707,84,3
3536,2.9707636583027064,90,3
3537,3.8842137852594063,82,3
3538,2.266110063900616,93,2
3539,3.003837099036659,82,2
3540,3.519594431340094,84,3
3541,2.1579070777524403,95,2
3542,2.8139564522277434,77,0
3543,3.0720238969056894,86,4
3544,2.2192554867975325,79,0
3545,3.3123420448417713,84,1
3546,3.4775167966078806,92,0
3547,3.2789729687652116,80,3
3548,2.1483079816537325,87,0
3549,2.013095916298921,90,1
3550,3.5970592838534396,95,1
3551,2.979929612341249,83,0
3552,3.1303744242956317,89,3
3553,3.813951197143136,82,4
3554,3.118328395046444,97,0
3555,2.5071540323543764,82,2
3556,2.8952179985466584,96,2
3557,2.9696376204389034,95,4
3558,3.3634477139523664,98,3
3559,2.7035186400026276,75,2
3560,3.679549331309253,76,0
3561,3.071570296627316,99,1
3562,3.091431675343527,97,4
3563,3.5197079050796254,82,0
3564,2.1640515293956613,86,3
3565,3.776198817891749,86,2
3566,2.388906570538747,79,4
3567,2.665589251475197,90,2
3568,2.183332473889849,86,1
3569,2.9421883644129636,86,1
3570,2.6763863970022848,81,4
3571,2.4321774463209387,80,3
3572,2.3532207055614975,83,4
3573,2.279619607024399,80,4
3574,2.127005051425103,90,3
3575,2.4305608077841283,91,1
3576,2.0079455155278065,89,2
3577,2.1638844183362638,96,1
3578,3.9334297485895684,79,2
3579,2.8037501280489496,87,2
3580,3.836698858184975,81,4
3581,2.799167560387929,76,4
3582,3.558169029448428,81,4
3583,3.39862411953824,93,2
3584,2.324423260405607,82,0
3585,2.9360455425265037,88,2
3586,2.243282881499238,97,4
3587,2.8120245202560232,80,0
3588,2.565010570121771,77,0
3589,3.2345862212658116,96,1
3590,3.4896061207382854,83,4
3591,3.827590602621666,82,4
3592,2.09581409581218,80,0
3593,3.486322626265461,92,4
3594,2.2544457204372605,90,2
3595,3.7368202360569818,92,3
3596,3.299132784788619,98,3
3597,3.8043382277195374,90,4
3598,2.2593221875331784,77,0
3599,2.9681542837378174,79,0
3600,2.9854332982598146,80,3
3601,3.4824979710266284,92,3
3602,3.9398601194322156,93,4
3603,2.026117179811271,87,1
3604,3.3006790865769657,80,0
3605,2.081649066930722,95,4
3606,2.844364718987012,80,2
3607,3.698633643539959,88,0
3608,3.1249136834198565,80,4
3609,3.699528717028903,80,0
3610,3.2841813449512554,86,1
3611,3.811114610463045,95,1
3612,3.5842374821880503,96,0
3613,3.4485389484913296,88,0
3614,3.4874665967561156,84,2
3615,3.13222767061753,75,2
3616,3.6986451462714363,98,4
3617,2.9315002041011597,99,2
3618,2.1317706679492394,84,4
3619,3.498960545055958,75,4
3620,3.476449870038907,93,2
3621,2.27051462143429,90,0
3622,2.499837886458211,93,3
3623,2.4901658652891636,82,4
3624,3.1846990755898528,79,2
3625,3.1162686984585344,99,2
3626,2.238442354697655,94,0
3627,2.8778968180189675,75,0
3628,2.049463486020568,98,1
3629,2.3141141035130355,99,1
3630,2.138135372572531,97,2
3631,2.9876644346861,95,2
3632,2.124797795028681,94,3
3633,3.9025401277161738,88,3
3634,3.2525042313399766,94,0
3635,3.5435436243566594,90,2
3636,2.823738309363636,82,2
3637,3.898618886630171,99,2
3638,3.5498687098461312,96,3
3639,2.62593762758937,79,4
3640,2.2419641952667893,99,4
3641,2.9196287909281304,89,1
3642,3.1007985965829805,84,4
3643,3.06329599643351,81,1
3644,3.880782051637767,93,4
3645,3.3888132567024796,83,1
3646,2.930278688551672,83,0
3647,3.4246795330361444,86,0
3648,2.6956406789221243,88,3
3649,3.598547353373309,81,3
3650,3.7638582125919275,77,2
3651,3.8941437009691846,96,0
3652,2.068341058600308,76,3
3653,2.578859783096324,81,1
3654,2.33068062141807,87,0
3655,3.3335492270524902,86,0
3656,2.5109941130887963,76,1
3657,2.924571891060115,85,1
3658,3.5707866400606414,79,0
3659,3.7016840061584397,99,2
3660,3.2094650626045076,78,0
3661,2.9026305875078853,89,0
3662,2.1270951102420796,92,2
3663,3.4746856909430317,89,0
3664,3.4219512429296994,97,1
3665,2.471833000457975,88,4
3666,3.45831357186435,83,1
3667,2.462373826236221,93,2
3668,3.3500707962632283,98,2
3669,2.294666994598775,76,2
3670,3.824594777743938,99,0
3671,2.7960958254520465,89,2
3672,3.2059258600378304,88,1
3673,2.4133758777499694,97,1
3674,3.7045739997353806,85,2
3675,3.9364780143837943,80,4
3676,2.6101723117731694,94,2
3677,2.408794493698257,85,1
3678,3.073565658206081,87,0
3679,3.9159298358988504,94,3
3680,3.5264029896592985,86,3
3681,3.967499298635543,82,4
3682,3.7509675220459497,93,1
3683,3.372936518168199,86,2
3684,2.369244371437101,91,1
3685,3.7610752391852245,95,0
3686,3.212143566803491,93,3
3687,2.9033267292232785,88,0
3688,3.001041847003866,83,1
3689,3.9278310050696157,76,3
3690,2.0221274794801003,99,2
3691,3.5003901877744616,86,1
3692,3.524194212157741,96,2
3693,2.1906640715496746,91,3
3694,3.9324584818611434,90,1
3695,2.9910837641425694,78,3
3696,3.430483527697641,93,3
3697,2.8529636521188095,80,1
3698,2.633372040534665,86,4
3699,3.13996055131064,86,0
3700,3.7842437099238446,94,2
3701,3.2803273451061012,91,3
3702,3.3060889985392827,87,3
3703,2.633237725069937,88,1
3704,2.4683339036452807,86,2
3705,3.256061730656805,79,0
3706,2.2919088943563235,78,4
3707,2.89293554218023,95,3
3708,2.4995344587680943,75,1
3709,3.41148534511116,84,3
3710,3.0703106019924773,87,3
3711,2.200571347522974,82,4
3712,3.1197832434179418,94,2
3713,3.203130215673731,92,4
3714,2.581352912189711,80,4
3715,2.661834702106866,95,0
3716,3.7496916481238243,78,3
3717,2.22362860553282,85,4
